soc,ocv_V,v_cut_V
0.5012531328320802,3.6347769423558893,3.3
0.5037593984962405,3.636330827067669,3.3
0.506265664160401,3.6378847117794484,3.3
0.5087719298245614,3.639438596491228,3.3
0.5112781954887218,3.6409924812030074,3.3
0.5137844611528821,3.6425463659147868,3.3
0.5162907268170426,3.6441002506265665,3.3
0.518796992481203,3.645654135338346,3.3
0.5213032581453634,3.647208020050125,3.3
0.5238095238095237,3.648761904761905,3.3
0.5263157894736842,3.650315789473684,3.3
0.5288220551378446,3.6518696741854635,3.3
0.531328320802005,3.6534235588972432,3.3
0.5338345864661653,3.654977443609023,3.3
0.5363408521303258,3.6565313283208023,3.3
0.5388471177944862,3.658085213032581,3.3
0.5413533834586466,3.659639097744361,3.3
0.5438596491228069,3.66119298245614,3.3
0.5463659147869674,3.66274686716792,3.3
0.5488721804511278,3.6643007518796993,3.3
0.5513784461152882,3.6663508771929822,3.3
0.5538847117794485,3.66880701754386,3.3
0.556390977443609,3.6712631578947366,3.3
0.5588972431077694,3.673719298245614,3.3
0.5614035087719298,3.6761754385964913,3.3
0.5639097744360901,3.6786315789473685,3.3
0.5664160401002506,3.6810877192982456,3.3
0.568922305764411,3.683543859649123,3.3
0.5714285714285714,3.686,3.3
0.5739348370927317,3.688456140350877,3.3
0.5764411027568922,3.6909122807017543,3.3
0.5789473684210527,3.6933684210526314,3.3
0.581453634085213,3.6958245614035086,3.3
0.5839598997493733,3.6982807017543857,3.3
0.5864661654135338,3.700736842105263,3.3
0.5889724310776943,3.70319298245614,3.3
0.5914786967418546,3.7056491228070176,3.3
0.593984962406015,3.7081052631578943,3.3
0.5964912280701754,3.7105614035087715,3.3
0.5989974937343359,3.713017543859649,3.3
0.6015037593984962,3.7154135338345866,3.3
0.6040100250626566,3.717769423558897,3.3
0.606516290726817,3.7201253132832077,3.3
0.6090225563909775,3.7224812030075185,3.3
0.6115288220551378,3.7248370927318293,3.3
0.6140350877192982,3.72719298245614,3.3
0.6165413533834586,3.729548872180451,3.3
0.6190476190476191,3.731904761904762,3.3
0.6215538847117794,3.734260651629073,3.3
0.6240601503759398,3.736616541353383,3.3
0.6265664160401002,3.738972431077694,3.3
0.6290726817042607,3.741328320802005,3.3
0.631578947368421,3.7436842105263155,3.3
0.6340852130325814,3.7460401002506267,3.3
0.6365914786967418,3.7483959899749375,3.3
0.6390977443609023,3.7507518796992483,3.3
0.6416040100250626,3.753107769423559,3.3
0.644110275689223,3.75546365914787,3.3
0.6466165413533834,3.7578195488721806,3.3
0.6491228070175439,3.760175438596491,3.3
0.6516290726817042,3.762563909774436,3.3
0.6541353383458646,3.7649699248120303,3.3
0.656641604010025,3.767375939849624,3.3
