scenario_id,scenario_title_zh,alpha,alpha_ref,seed,tte_h,tte_ref_h,delta_tte_pct,status,min_headroom_margin
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000013,18.17002531080621,17.822223739055595,1.9515049123103727,cutoff,0.9426997590751974
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000014,18.234868674735168,17.792000001449427,2.489144971052509,cutoff,0.9421547963774358
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000015,18.269355578769922,17.826457121146774,2.4845007317677053,cutoff,0.9377824911026369
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000016,18.220553289390455,17.858333333333334,2.0282965341509347,cutoff,0.9372584673746919
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000017,18.15238339985593,17.866666666666667,1.5991608200891483,cutoff,0.937010974699831
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000018,18.23510416774568,17.924118319196637,1.7350133658511788,cutoff,0.9425031435371525
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000019,18.141666666666666,17.819717998306388,1.8066990083169476,cutoff,0.9274846257209036
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000020,18.217595459029614,17.869345841092645,1.9488660694905109,cutoff,0.937890945271527
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000021,18.220684928636793,17.836942824329526,2.1513894398082827,cutoff,0.9385827406664304
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000022,18.17591750157698,17.870346869312726,1.709931175365063,cutoff,0.9377045155497714
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000023,18.278515657545704,17.84886449734573,2.4071624290938316,cutoff,0.9424093049682971
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000024,18.140623182030275,17.836111111111112,1.7072783916975336,cutoff,0.9423383861577039
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000025,18.20666251495363,17.77985847160231,2.40049179262594,cutoff,0.9360060839923883
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000026,18.090860818304368,17.764698822968604,1.8360119616216446,cutoff,0.9373766184839057
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000027,18.221403268604536,17.81111111111111,2.303574184304952,cutoff,0.9431078403202288
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000028,18.20277777777778,17.88122777962298,1.7982545836211057,cutoff,0.9425261634058847
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000029,18.19318655366524,17.86111111111111,1.8592093206763005,cutoff,0.9433312121104472
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000030,18.177180090604534,17.805679869795522,2.0864141303539987,cutoff,0.9378292842848606
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000031,18.224129840819085,17.919875003716424,1.69786249647144,cutoff,0.9378644205027324
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000032,18.194035778894765,17.872167770130716,1.8009455422748373,cutoff,0.9387050800585395
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000033,18.21416244988492,17.78501056543783,2.4129976356667173,cutoff,0.9372163116078011
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000034,18.229838828465905,17.808333333333334,2.366900300229693,cutoff,0.9375119714148775
S4_mixed_day,混合使用（标准一天）,2.0,0.5,1007000035,18.18316929858309,17.78611111111111,2.2324058642809885,cutoff,0.9371334352481739
