phone_test_id,duration_s_est,throughput_MBps,radio_mode,obs_radio_w,wlan_w,cell_w
207,33.65613370219592,0.03268429492625375,wifi,0.2008092021457258,0.19627688873323842,0.00453231341248736
208,33.47709563698249,0.03051907522322004,wifi,0.1970506664920847,0.19126192155466434,0.00578874493742037
209,31.399494235383425,0.03255883653208518,wifi,0.20019768176437516,0.19622651461097587,0.003971167153399277
21,32.13623568727196,0.18880179555077997,wifi,0.23842517113279163,0.23179681200629487,0.006628359126496776
210,31.79312429298677,0.02726636715571943,wifi,0.19695034401026681,0.1896512660128716,0.007299077997395234
211,29.941116803577778,0.07026394552352207,wifi,0.21290563214578123,0.20704637096061984,0.005859261185161393
212,32.046368821079525,0.06825069673919835,wifi,0.21341182738480985,0.20765682922040424,0.0057549981644056105
213,30.751959686359086,0.4354661991164146,wifi,0.2751155757650918,0.26913625703884464,0.005979318726247149
214,29.69079968920615,0.22153377709092836,wifi,0.23425990362830548,0.22876593633351974,0.005493967294785751
215,31.43642327187606,0.027541491998378048,wifi,0.2024649805761899,0.19737095149943007,0.005094029076759816
216,35.263272916541894,0.2024615813993517,wifi,0.23370945600870846,0.22703730098261526,0.006672155026093215
217,34.732447459543316,0.09648197132964328,wifi,0.20838603578333814,0.20306561101694917,0.0053204247663889885
218,33.60471389202591,0.025809057705020472,wifi,0.19261874519468333,0.18768479696044105,0.004933948234242288
219,30.007292468092956,0.08839454618641147,wifi,0.2153305435748283,0.21035781970257236,0.004972723872255925
22,31.36240151420889,0.035068647389828025,wifi,0.21229117069529474,0.20595748492331586,0.006333685771978875
220,33.60184144150062,0.09594739043135071,wifi,0.2101128926742899,0.2053793364810033,0.004733556193286609
221,29.95580043666401,0.04446981821822922,wifi,0.19435673709384754,0.1893743185013486,0.0049824185924989455
222,24.957645212037622,0.24609204705889628,wifi,0.2437451097421485,0.23384107570820797,0.009904034033940528
223,29.65921594783669,0.031862507817538195,wifi,0.19208570555682325,0.1871528536846615,0.004932851872161768
224,30.19938770014385,0.1056357179051284,wifi,0.21501658311290256,0.20919728912121596,0.00581929399168661
225,33.57588389704452,0.05867345163691754,wifi,0.20554576686754833,0.20015512742092278,0.005390639446625538
226,30.914948962594906,0.028365435798099223,wifi,0.20237782080253167,0.1969936481896348,0.005384172612896864
227,29.86616223019151,0.044633421251976245,wifi,0.0869127268392093,0.08194612224984715,0.004966604589362136
228,31.841025883707136,0.05168627436850637,wifi,0.20455149604500905,0.19946493068555723,0.00508656535945182
229,29.962346199525356,0.104073892586202,wifi,0.21873918870916334,0.21308581021513942,0.005653378494023904
23,30.06343051677057,0.4497969382588141,wifi,0.2833067841870088,0.2755924083515757,0.007714375835433103
230,30.882124205148724,0.1036771945715507,wifi,0.22190278876141473,0.21667284361033104,0.0052299451510836896
231,29.870437536990586,0.02901745242019396,wifi,0.18929515343402434,0.184783608906392,0.004511544527632319
232,30.946671828231036,0.16987439002097374,wifi,0.13378387386111987,0.1274518307655805,0.006332043095539386
233,24.641502814342264,0.08844428103352157,wifi,0.20833590752463335,0.20272215671688312,0.005613750807750247
234,31.83304275481659,0.17318064887673548,wifi,0.21961351989939545,0.2128851942994873,0.006728325599908148
235,31.673695739166295,0.13480659267431574,wifi,0.22217115782747976,0.2158061551752053,0.006365002652274479
236,31.504849748371566,0.07412017573963196,wifi,0.20669458274070762,0.2009082125549034,0.005786370185804245
237,30.403521755117215,0.08734027660966813,wifi,0.21930438357246532,0.21326090816367027,0.006043475408795047
238,33.312005810754314,0.41364068793334496,wifi,0.27801748511255986,0.2731014683120841,0.004916016800475766
239,29.76607385064341,0.11779830345090028,wifi,0.21004957578521685,0.2045989394440655,0.005450636341151386
