test_id,duration_s,soc0,temp_c,brightness_nits,cpu_load,gpu_load,gps_on,obs_total_w,pred_total_w,obs_screen_w,obs_cpu_w,obs_gpu_w,obs_radio_w,obs_gps_w,obs_background_w,obs_base_w,pred_screen_w,pred_cpu_w,pred_gpu_w,pred_radio_w,pred_gps_w,pred_background_w,pred_base_w
545.0,30.985193972013544,0.69,45.64275,20.0,0.4407774660734148,0.7680311111111111,0.0,2.8836249365003956,2.712601630860404,0.1553584603325415,1.744137539168646,0.2820633091844813,0.2298831879889153,0.0005075870863024,0.3151094647110055,0.4195075844022168,0.1310678528275076,1.3448723029842398,0.3898630937693014,0.1440435329184095,0.0,0.4138628000372433,0.1532719352833055
814.0,33.2683309852878,0.94,45.68818181818182,280.0,0.3959498070695835,0.6677111111111111,0.0,2.8755329217538868,2.6375649305185425,0.3844400456815465,1.5172753765288511,0.2516592235920909,0.2166790622311279,0.0005216295051213,0.3107037023524556,0.443598778494785,0.312989448483038,1.169844201850673,0.331897043668718,0.1192732242134538,0.0,0.4146689639789563,0.1532719352833055
433.0,29.943126229470145,0.55,46.44014285714285,235.0,0.4288511212458287,0.7057522222222222,0.0,2.8654588483000323,2.761462431829112,0.265673653472446,1.601452480768611,0.2658125649371575,0.2317362421205285,0.0005142356106993,0.3164906452304222,0.4472474077102804,0.2525369061306479,1.297759944120895,0.3537338189049492,0.1521392908680401,0.0,0.4164004234808763,0.1532719352833055
95.0,35.06167677296405,0.51,45.64466666666666,155.0,0.4331421557285873,0.7401744444444445,0.0,2.8438019563538073,2.709358671079617,0.295306526338068,1.641399430246825,0.2564372502514713,0.1943387479409128,0.0004878025040128,0.3024181604993757,0.4050642734056213,0.2307698579070863,1.3146660270718802,0.3736463031071823,0.0903815575688492,0.0,0.4110028771009125,0.1532719352833055
903.0,29.847989130657567,1.0,44.101699999999994,425.0,0.4995989194784328,0.9227911111111112,0.0,2.831835894538798,3.1984656648464167,0.4471573415740859,1.2493414363597668,0.3822766490954752,0.2322685454135274,0.0005490840761077,0.302560117039118,0.4571603264546886,0.3701550737104727,1.4700303186767956,0.4814990151448913,0.1744768511525582,0.0,0.4134123578379958,0.1532719352833055
79.0,30.096519750159352,0.6,45.125555555555565,205.0,0.4319570522803114,0.6941711111111111,0.0,2.821117547969992,2.7140912974338023,0.3446814898679349,1.5476047048636323,0.2640545924846949,0.195628083376637,0.0004935742875237,0.3062993025543593,0.4086598731149202,0.265529883633092,1.3099918386890268,0.3470667481234623,0.0892608015422654,0.0,0.4133499771222521,0.1532719352833055
442.0,34.73026480221168,0.51,44.97418181818182,320.0,0.415541230441231,0.55474,0.0,2.818056803119087,2.485077591874902,0.5744252849399963,1.4307222948613758,0.1644352732817838,0.202608217830959,0.000469275446862,0.2840261401114908,0.3907638768959689,0.3459827617898873,1.2456447683404472,0.2681818577000872,0.1083024935649082,0.0,0.2280736621558692,0.1532719352833055
967.0,33.75491997834349,0.69,46.792375,315.0,0.4257182936596217,0.6521966666666666,0.0,2.817855472951051,2.7973333558495206,0.4630740015711763,1.460157558319775,0.2088915688519134,0.2405216500877232,0.0004730577851728,0.3001742004511,0.3913429714835083,0.3121913103349757,1.2854490187744292,0.3230441280863231,0.1692070050941893,0.0,0.4185498452359001,0.1532719352833055
722.0,30.914881602377548,0.37,45.0979,465.0,0.434964914349277,0.6932344444444445,0.0,2.80510179904201,2.6540524727036168,0.232014850231645,1.6214833376678444,0.2552491084098939,0.2227538211700039,0.0004866258971338,0.304405719623086,0.4178387148645465,0.3750313952662918,1.3218626920540004,0.3465282484966392,0.0148737734237669,0.0,0.4138810056130838,0.1532719352833055
61.0,29.892620309389834,0.69,44.487,500.0,0.5074520260783587,0.9395911111111112,0.0,2.802561673513928,3.1882063100532125,0.2609277528674012,1.417125978639923,0.3943044397011228,0.2082887011661086,0.0005395555919606,0.3050955919686738,0.4614677226226626,0.4063756323318361,1.4926644402374434,0.4915936051503492,0.0945252158434592,0.0,0.4141553681664222,0.1532719352833055
