sample_idx,scenario_id,scenario_title_zh,soc0,tte_h,status,soc_end,temp_peak_C
25,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.8236999297955725,cutoff,0.0789773220292636,35.314454347535744
26,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.0735836443497115,cutoff,0.0729191134545417,35.09944099117578
27,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.472867672303419,cutoff,0.0531148975828901,30.885369080547232
28,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.7741660314628165,cutoff,0.0657195700920722,30.29430339800227
29,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.630462328227946,cutoff,0.0667932304768863,30.552346862816027
30,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.553511041888823,cutoff,0.0469133279983103,31.004973845427628
31,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.585513889552769,cutoff,0.0540259106372978,31.96337930195685
32,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.3232603370746134,cutoff,0.0706183293994871,33.86510220401876
33,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.298622273513471,cutoff,0.0702395443941523,31.42675557665513
34,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.9558513244453732,cutoff,0.0755209969412608,34.979110152494364
35,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.27174265005388,cutoff,0.0642237361206852,31.809284263748705
36,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.604994214022704,cutoff,0.0761278792235868,33.2423513328234
37,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.327777777777778,soc_min,0.0995623288913837,33.380430468011426
38,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.433333333333333,soc_min,0.0991828635989303,35.28539228485827
39,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.590553470466373,cutoff,0.0720988749980029,35.40510892505781
40,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.953110077680031,cutoff,0.0716648552062351,35.677020907991974
41,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.355864948827485,cutoff,0.0713597079699889,33.591354284659594
42,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.6233804326886463,cutoff,0.0536263247763366,33.39686219688258
43,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.012518110707386,cutoff,0.0635930782710288,33.63177358824112
44,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.172222222222222,soc_min,0.0989897795556492,37.44968911517619
45,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.486111111111111,soc_min,0.0994696876326124,35.081641852876885
46,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.797222222222222,soc_min,0.0998938834786168,34.88098012823708
47,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.2686040844689765,cutoff,0.0675922043488526,31.02018900673255
48,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.1305555555555555,soc_min,0.0999264855401677,31.68399721517153
49,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.859323047277601,cutoff,0.0688544086642685,31.619939042410984
50,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.232219482348311,cutoff,0.0647209845936181,32.99398381574476
51,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.5322802387675187,cutoff,0.0910613781975521,37.13001424948485
52,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.5912487007756635,cutoff,0.0789233638834402,35.85959841363168
53,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7957222892122244,cutoff,0.0836237748147223,34.79215378586879
54,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.669431519835558,cutoff,0.060755541165749,35.02035737021877
55,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.8510197143702265,cutoff,0.0819555799971309,31.63569162429674
56,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.423328568983022,cutoff,0.0516820566612663,32.56335161647109
57,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7623961558660692,cutoff,0.0786793063383092,35.74607315311171
58,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.0083333333333333,soc_min,0.0999087993902256,33.07266394701389
59,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.444224886811103,cutoff,0.0695181729764839,36.20250790948579
60,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.00865556597031,cutoff,0.0653561954764935,32.01498698187136
61,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.728288307850949,cutoff,0.0818724258826585,31.382904800184633
62,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.0524280597936695,cutoff,0.0640627942149042,32.23992908936996
63,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.602777777777778,soc_min,0.0995772622202829,35.72699286963999
64,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.5155471279689543,cutoff,0.0633597018890398,32.76390229592256
65,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7777777777777777,soc_min,0.0997320491506245,35.89254332345291
66,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.308333333333334,soc_min,0.0993986362177577,31.491640505066503
67,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.3886725653464858,cutoff,0.0746733726772749,33.18774732129158
68,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.571888364677934,cutoff,0.0714784222717945,33.032276935065184
69,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.898210445797817,cutoff,0.0793521023667289,32.12509357686039
70,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.988278445381357,cutoff,0.0621204269879129,33.887429482617385
71,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.344524951884152,cutoff,0.0604669673752688,37.14398629023519
72,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.311111111111111,soc_min,0.0999911876356862,30.86380557183456
73,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.724059479818636,cutoff,0.0844010834733192,34.8279560020799
74,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7694444444444444,soc_min,0.0996952242916042,34.772511275542904
75,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.0277777777777777,soc_min,0.0999965219781906,33.331995651590695
76,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.50583407965075,cutoff,0.0755190282030396,32.13370787129002
77,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.459152483120598,cutoff,0.0848933415947085,36.029134731285154
78,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.490455355609636,cutoff,0.0523578702491762,30.86063439617541
79,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.2777777777777777,soc_min,0.0992278145166214,37.08100843516731
0,S4_mixed_day,混合使用（标准一天）,1.0,39.08055555555555,cutoff,0.0395413089591332,25.99236868912102
1,S4_mixed_day,混合使用（标准一天）,1.0,26.90899902073401,cutoff,0.0719491850683669,26.60907169801772
2,S4_mixed_day,混合使用（标准一天）,1.0,33.54862415977058,cutoff,0.0424869297472488,26.722812029332218
3,S4_mixed_day,混合使用（标准一天）,1.0,31.59691972655556,cutoff,0.0424466857677915,27.148287139074085
4,S4_mixed_day,混合使用（标准一天）,1.0,48.0,cutoff,0.0562449233175245,26.184020774008943
5,S4_mixed_day,混合使用（标准一天）,1.0,32.803918161950094,cutoff,0.0608859965817797,26.469368329857705
6,S4_mixed_day,混合使用（标准一天）,1.0,39.03333333333333,cutoff,0.0453190480847873,26.209125237258224
7,S4_mixed_day,混合使用（标准一天）,1.0,29.68888888888889,soc_min,0.0999960415363924,26.38892677321006
8,S4_mixed_day,混合使用（标准一天）,1.0,36.92777777777778,soc_min,0.0499976574350412,26.32232829163023
9,S4_mixed_day,混合使用（标准一天）,1.0,31.733333333333334,soc_min,0.0999860559986455,26.25284837694755
10,S4_mixed_day,混合使用（标准一天）,1.0,31.541666666666668,soc_min,0.0999806548065393,26.54828678859864
11,S4_mixed_day,混合使用（标准一天）,1.0,35.34487215567394,cutoff,0.0500956905188251,26.04488935847302
12,S4_mixed_day,混合使用（标准一天）,1.0,39.35153050892985,cutoff,0.0431614587576923,26.969503784377036
13,S4_mixed_day,混合使用（标准一天）,1.0,36.73910186025456,cutoff,0.0398406855800933,26.18079419201539
14,S4_mixed_day,混合使用（标准一天）,1.0,47.82222222222222,cutoff,0.0667066238227759,25.95138734654364
15,S4_mixed_day,混合使用（标准一天）,1.0,30.033333333333335,soc_min,0.0999669677499662,26.042453521495247
16,S4_mixed_day,混合使用（标准一天）,1.0,48.89295088868261,cutoff,0.0545996736918036,26.010087916129763
17,S4_mixed_day,混合使用（标准一天）,1.0,36.0,soc_min,0.0999740405628637,26.23966694592889
18,S4_mixed_day,混合使用（标准一天）,1.0,49.108333333333334,cutoff,0.0614896907123413,25.65259840574241
19,S4_mixed_day,混合使用（标准一天）,1.0,32.769444444444446,cutoff,0.066061527571291,26.177331217041232
20,S4_mixed_day,混合使用（标准一天）,1.0,38.77777777777778,soc_min,0.0999793907534411,25.828171114642966
21,S4_mixed_day,混合使用（标准一天）,1.0,26.804617287261987,cutoff,0.0735107186792883,26.92460339393198
22,S4_mixed_day,混合使用（标准一天）,1.0,49.169966722295406,cutoff,0.0689389388058083,25.73915918989462
23,S4_mixed_day,混合使用（标准一天）,1.0,32.37767263641177,cutoff,0.0579973818698472,26.840074470778585
24,S4_mixed_day,混合使用（标准一天）,1.0,32.01556389738137,cutoff,0.0473223707611333,26.695063594410165
25,S4_mixed_day,混合使用（标准一天）,1.0,34.080555555555556,cutoff,0.059508940579832,26.872582800040725
26,S4_mixed_day,混合使用（标准一天）,1.0,45.035517161026995,cutoff,0.0558831254797095,26.724654321222403
27,S4_mixed_day,混合使用（标准一天）,1.0,43.07440113992471,cutoff,0.0383937812487088,25.94141160783509
28,S4_mixed_day,混合使用（标准一天）,1.0,47.717658173821846,cutoff,0.0527583818622995,25.559087279111388
29,S4_mixed_day,混合使用（标准一天）,1.0,41.57222222222222,cutoff,0.0530455756658566,25.920631901666265
30,S4_mixed_day,混合使用（标准一天）,1.0,49.85,cutoff,0.0385172793531575,25.946449551066447
31,S4_mixed_day,混合使用（标准一天）,1.0,32.21944444444444,cutoff,0.0376777075545088,26.29436386184678
32,S4_mixed_day,混合使用（标准一天）,1.0,35.45402699696697,cutoff,0.0536884784177426,26.221847366174337
33,S4_mixed_day,混合使用（标准一天）,1.0,48.110231949154425,cutoff,0.0556072583779741,25.90184052205264
34,S4_mixed_day,混合使用（标准一天）,1.0,37.90833333333333,cutoff,0.0540381978012156,26.428034522108707
35,S4_mixed_day,混合使用（标准一天）,1.0,48.13491840107976,cutoff,0.0495265063482233,26.37576541034604
36,S4_mixed_day,混合使用（标准一天）,1.0,39.423200987473976,cutoff,0.0583704302341291,27.11237264935231
37,S4_mixed_day,混合使用（标准一天）,1.0,39.38055555555555,soc_min,0.0999632050200313,26.511001539720695
38,S4_mixed_day,混合使用（标准一天）,1.0,25.897222222222226,soc_min,0.0997675624092168,26.58974967418102
39,S4_mixed_day,混合使用（标准一天）,1.0,31.961876535626672,cutoff,0.0500467095209302,26.394359193861792
40,S4_mixed_day,混合使用（标准一天）,1.0,40.66944444444445,cutoff,0.0481449656029654,26.306081021182475
41,S4_mixed_day,混合使用（标准一天）,1.0,38.702777777777776,cutoff,0.0557577523849844,26.47802455857381
42,S4_mixed_day,混合使用（标准一天）,1.0,32.792216468184066,cutoff,0.0360927155711294,26.885071879891814
43,S4_mixed_day,混合使用（标准一天）,1.0,37.9205958081236,cutoff,0.0478635546962132,26.37916774926149
44,S4_mixed_day,混合使用（标准一天）,1.0,26.98611111111111,soc_min,0.0998291222396701,26.7739545847052
45,S4_mixed_day,混合使用（标准一天）,1.0,31.819444444444443,soc_min,0.0999984810705546,26.242286037469725
46,S4_mixed_day,混合使用（标准一天）,1.0,26.697222222222223,soc_min,0.0996855801814712,26.96466223828218
47,S4_mixed_day,混合使用（标准一天）,1.0,44.25833333333333,cutoff,0.0533234130211592,25.93943992619085
48,S4_mixed_day,混合使用（标准一天）,1.0,42.019444444444446,soc_min,0.0999736095885275,26.58078382496628
49,S4_mixed_day,混合使用（标准一天）,1.0,45.4,cutoff,0.0513083837715765,26.13671427454841
50,S4_mixed_day,混合使用（标准一天）,1.0,34.044895766220556,cutoff,0.043032701819322,26.1693592253136
51,S4_mixed_day,混合使用（标准一天）,1.0,36.968828871541945,cutoff,0.067303478191236,26.258628271945547
52,S4_mixed_day,混合使用（标准一天）,1.0,26.728570857399337,cutoff,0.0626738264531418,26.750310196954796
53,S4_mixed_day,混合使用（标准一天）,1.0,43.7069373802139,cutoff,0.0647477928172556,26.159357309772545
54,S4_mixed_day,混合使用（标准一天）,1.0,35.25070727637771,cutoff,0.0376763680978543,26.361281073384625
55,S4_mixed_day,混合使用（标准一天）,1.0,37.48901289146477,cutoff,0.0668151861499013,26.116859786399218
56,S4_mixed_day,混合使用（标准一天）,1.0,34.11944444444445,cutoff,0.0364363228670239,26.283673455870776
57,S4_mixed_day,混合使用（标准一天）,1.0,36.13471840886204,cutoff,0.0541343506509213,26.79271614559319
58,S4_mixed_day,混合使用（标准一天）,1.0,26.805555555555557,soc_min,0.0999296938332926,26.637969869848547
59,S4_mixed_day,混合使用（标准一天）,1.0,30.927777777777777,cutoff,0.0452539937923673,26.816807722706365
60,S4_mixed_day,混合使用（标准一天）,1.0,38.422222222222224,cutoff,0.0515317068891153,26.286448570566705
61,S4_mixed_day,混合使用（标准一天）,1.0,28.030555555555555,cutoff,0.0667849893741233,26.255192124883152
62,S4_mixed_day,混合使用（标准一天）,1.0,48.03837777284795,cutoff,0.0513449711421783,26.31611401022021
63,S4_mixed_day,混合使用（标准一天）,1.0,27.488888888888887,soc_min,0.0999762858636697,26.808678799062506
64,S4_mixed_day,混合使用（标准一天）,1.0,37.37222222222222,soc_min,0.049997213159418,26.471001822984
65,S4_mixed_day,混合使用（标准一天）,1.0,30.908333333333335,soc_min,0.0999603693025732,26.87030272112339
66,S4_mixed_day,混合使用（标准一天）,1.0,46.68611111111111,soc_min,0.0999750527043115,26.28011615353734
67,S4_mixed_day,混合使用（标准一天）,1.0,37.87300195132032,cutoff,0.0591786451287983,26.386427969486004
68,S4_mixed_day,混合使用（标准一天）,1.0,39.90555555555556,cutoff,0.0577319626326887,26.240682073419073
69,S4_mixed_day,混合使用（标准一天）,1.0,37.207857954590914,cutoff,0.0647725879043925,26.58133684343921
70,S4_mixed_day,混合使用（标准一天）,1.0,30.037744232567125,cutoff,0.045236947211675,26.659227324099906
71,S4_mixed_day,混合使用（标准一天）,1.0,29.199201932028267,cutoff,0.0380222965752759,27.05870228095511
72,S4_mixed_day,混合使用（标准一天）,1.0,45.922222222222224,soc_min,0.0999619541539032,26.034982242820465
73,S4_mixed_day,混合使用（标准一天）,1.0,42.32222222222222,cutoff,0.0637309029308141,26.101998678866707
74,S4_mixed_day,混合使用（标准一天）,1.0,28.408333333333335,soc_min,0.0999911026044445,27.101656093870428
75,S4_mixed_day,混合使用（标准一天）,1.0,28.73611111111111,soc_min,0.099997495038417,26.633241633140972
76,S4_mixed_day,混合使用（标准一天）,1.0,33.97022695790154,cutoff,0.0609733497305785,26.888469274935947
77,S4_mixed_day,混合使用（标准一天）,1.0,26.63426339632161,cutoff,0.0695511763854709,27.0289583294741
78,S4_mixed_day,混合使用（标准一天）,1.0,48.83888888888889,soc_min,0.0499877617042175,26.108257484512023
79,S4_mixed_day,混合使用（标准一天）,1.0,26.308333333333337,soc_min,0.0997216286729936,27.045586131416098
0,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.672379937275933,cutoff,0.0539952462545046,28.97233415843932
1,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.333333333333334,cutoff,0.071436182691776,29.228216840179385
2,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.372298037172964,cutoff,0.0630264314495054,29.96022257751651
3,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.0,cutoff,0.0669581428288772,33.477319586949626
4,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.666666666666666,cutoff,0.0818026475610858,32.882667815160495
5,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.69961199861018,cutoff,0.0784304646724702,30.22800451781189
6,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.029486467982094,cutoff,0.0611016407056012,29.599563858425423
7,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.622222222222222,soc_min,0.0999463553140958,31.259466475582997
8,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.706160199715637,cutoff,0.0679425666836438,30.05762527761925
9,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.680555555555555,soc_min,0.0993425415870752,28.90852359932201
10,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.963888888888889,soc_min,0.0999555394459072,29.382102869185537
11,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.833162929228267,cutoff,0.067996454091877,31.10931815133585
12,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.70686793595498,cutoff,0.0737144993297248,32.50952587700023
13,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.731002666946912,cutoff,0.0572750343457426,30.136981122631006
14,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.719023297268768,cutoff,0.0816048072556325,29.316842526176934
15,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.544444444444444,soc_min,0.0999854205091492,29.092677854334653
16,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,15.406766044646274,cutoff,0.0663857180372542,28.67359255882861
17,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.466666666666669,soc_min,0.0997576466415235,29.39809900662532
18,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.727791829052476,cutoff,0.0747278836296399,29.379585268983583
19,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.100716834510097,cutoff,0.0859177851458321,30.23228059953824
20,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.747222222222222,soc_min,0.0991796095295568,30.278161436545886
21,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.035025032135087,cutoff,0.0932010373894515,32.12205278878276
22,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,13.475,cutoff,0.0801640586422822,29.26369910500445
23,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.07954082664825,cutoff,0.079815593647392,32.18270994542468
24,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.69778777010974,cutoff,0.0720650186466922,29.93021092365808
25,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.725590576032797,cutoff,0.0843700744501982,32.11894255987042
26,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.457612639803052,cutoff,0.076668998694062,32.06214790663564
27,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,13.372222222222222,cutoff,0.0564514304453816,28.958858594803043
28,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,14.107523128735696,cutoff,0.0679129267298443,28.673012549749696
29,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,14.0,cutoff,0.0623707730795115,28.81883211419651
30,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,14.076736777391226,cutoff,0.0493178025052683,29.200681479019902
31,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.70354586192276,cutoff,0.058065559698709,29.870300401119884
32,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.04200959152588,cutoff,0.0751255948725589,31.141550175431213
33,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.801279527688864,cutoff,0.0734860699274849,29.51687258346634
34,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.33361520919327,cutoff,0.0786354844479706,31.95772363384116
35,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,13.336582123938005,cutoff,0.0656268419024358,29.661864679871776
36,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.34176044752452,cutoff,0.0789884136485092,30.692081375886243
37,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.127777777777778,soc_min,0.0993051712282032,30.86691168919197
38,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,7.402777777777778,soc_min,0.0990941436218748,32.14652943917388
39,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.041239187123363,cutoff,0.0785013733483016,32.18169858887641
40,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.33572617660706,cutoff,0.076086644670785,32.35728384001907
41,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.129949837493898,cutoff,0.0745316323915319,30.999255734491125
42,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.758858874143453,cutoff,0.0575506341648925,30.867438772979817
43,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.40404572210796,cutoff,0.0672738065926631,30.963723150635246
44,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,6.7555555555555555,soc_min,0.0989541331887675,33.5760106093688
45,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,7.491666666666666,soc_min,0.0999484872026421,32.036725256848634
46,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.675,soc_min,0.0997617880635837,31.822679748091133
47,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.769165797287508,cutoff,0.0703252821845158,29.203226074648025
48,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.688888888888888,soc_min,0.0998562582592281,29.65975867951882
49,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.016509497489016,cutoff,0.0721529676585959,29.612848895700743
50,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.0,cutoff,0.0653509361830011,30.57059987555319
51,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.006752490880913,cutoff,0.0947392817986278,33.44100066972371
52,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.001328706268753,cutoff,0.0812492265752043,32.58255211914962
53,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.757422538754446,cutoff,0.0881053877865482,31.825518596821148
54,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.128116255649083,cutoff,0.0656042200757978,31.917983004370654
55,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.418191182634896,cutoff,0.0851231341411237,29.6332025409123
56,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.158149875591429,cutoff,0.0543605126460359,30.198712245316383
57,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.675765323907664,cutoff,0.0854554590866528,32.48272674425776
58,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.355555555555556,soc_min,0.0993216090434123,30.37807871791201
59,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,7.445798427202213,cutoff,0.0753889957877703,32.81252838259945
60,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.049299477895255,cutoff,0.0699902174512806,29.91140915507157
61,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.802777777777775,cutoff,0.086880330506141,29.320238934859088
62,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.667700246985367,cutoff,0.0640738161716193,29.991287213975475
63,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.041666666666666,soc_min,0.0998533845727422,32.39463713014423
64,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.71955656272737,cutoff,0.0670129947951276,30.362513292183092
65,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.691666666666666,soc_min,0.0996757282086665,32.58061149762497
66,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,13.363888888888887,soc_min,0.0994833585246374,29.464622723459986
67,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.137429489826111,cutoff,0.0776485666842564,30.70910814635183
68,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.77329606528142,cutoff,0.0744649003406945,30.622418736465644
69,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.0,cutoff,0.0744154080272087,29.82438062515601
70,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.344262690987131,cutoff,0.0649451753483603,31.18262668366424
71,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,7.369260150666611,cutoff,0.0682779054764388,33.46750377837236
72,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,13.358333333333333,soc_min,0.0994239395132548,28.902503372792676
73,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.680295658019263,cutoff,0.0902703425794189,31.901395056583628
74,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.7,soc_min,0.0995898757650539,31.8273123832104
75,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.38888888888889,soc_min,0.0995000637190805,30.7530095617167
76,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.751401398780429,cutoff,0.0785058451398472,29.84923178840011
77,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,7.414106583359377,cutoff,0.0910881169991355,32.733996583778385
78,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,14.02242995812614,cutoff,0.0547079814604904,29.004533157771
79,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,6.830555555555556,soc_min,0.0991916692452413,33.3675674535523
