phone_test_id,radio_mode,duration_s_est,bytes_MB,throughput_MBps,P_radio_W,E_radio_J
241,wifi,24.809573256120864,7.59882,0.3062858003059471,0.24714689055091912,6.1398459999999995
242,wifi,31.1110510870995,3.198149,0.1027978447608973,0.22626167600344932,7.068312
243,wifi,32.701433608003335,6.639807,0.2030433001681913,0.237799606131118,7.706119999999999
244,wifi,33.85229187437681,8.862334,0.26179420976539564,0.2536133435370895,8.500098999999999
245,wifi,31.994770352859437,11.733295,0.3667254013889608,0.27608508759953615,8.778281999999999
246,wifi,30.161031659890714,3.191512,0.10581574383757548,0.22004485168609725,6.593843
247,wifi,32.13516794120561,4.128095,0.128460352457244,0.2292690544027328,7.304190999999999
248,wifi,29.972994410158627,4.669802,0.15580031598101798,0.23155450372216152,6.943201999999999
249,wifi,31.061603074730634,4.203626,0.13533190768958578,0.2268719138451864,7.0088099999999995
25,wifi,24.937750638654347,0.710128,0.028476024573735124,0.21686822761947386,5.365574
250,wifi,30.730098874415734,5.910511,0.19233621812134097,0.23738981525883557,7.225021
251,wifi,31.10026961493724,5.212891,0.16761562084645998,0.22758455232850192,7.050415
252,wifi,29.948827963702296,3.646281,0.12175037381827626,0.22445417172536514,6.643698
253,wifi,29.946751987440408,2.827866,0.09442980665101845,0.2053426916603166,6.210793
254,wifi,28.486528055554338,5.797248,0.2035084089115467,0.23687732196896802,6.642993
255,wifi,33.81297437399203,4.436618,0.1312105214681297,0.21602939821138997,7.390425
256,wifi,30.112132021182738,5.834307,0.19375270392331526,0.23297486051674846,6.91489
257,wifi,29.920391878960242,2.418109,0.08081809254979688,0.20852882743555406,6.2539
258,wifi,29.570876284366545,5.057363,0.17102513132739705,0.22203233708061465,6.561741
259,wifi,24.52038244336532,1.951196,0.07957445217286775,0.1968010630771883,4.83697
26,wifi,28.264534787430236,1.64157,0.058078790694621185,0.20911322896969695,5.840159
260,wifi,34.7180441250231,2.185038,0.06293666751881134,0.20816180849353164,7.188555999999999
261,wifi,29.988324403395684,12.902028,0.43023504169306165,0.26554133226760285,8.008314
262,wifi,29.936866599073618,5.757615,0.19232523821241088,0.22902634091709276,6.771847999999999
263,wifi,29.997596936642,3.505697,0.11686592787430244,0.22077671171772334,6.585014
264,wifi,32.60718596515542,2.264813,0.0694574810110942,0.21275574342426087,6.906616
265,wifi,30.980917147163677,2.576607,0.0831675507784601,0.2160956531525383,6.67957
266,wifi,29.969052880670475,2.341375,0.07812642626120984,0.20732530741861033,6.199553
267,wifi,30.047950776099043,8.931167,0.2972304855845309,0.25850596832821143,7.7772369999999995
268,wifi,30.043050868663823,2.497017,0.08311462810205121,0.20075971383572586,6.063642
269,wifi,29.7419837327038,2.264485,0.07613765848140147,0.20644464337803065,6.155625
27,wifi,29.78486684059824,1.176789,0.03950962770113777,0.20716122589354585,6.13969
270,wifi,31.354386397281193,4.999047,0.15943692651671468,0.22639833375957702,7.004428
271,wifi,30.07394247863818,8.704755,0.289445090419491,0.25546327599039126,7.717421
272,wifi,33.03027455953246,4.261245,0.12901028092635744,0.21416709283216884,7.059532
273,wifi,32.75281131470062,3.505756,0.10703679651543355,0.21817839230760702,7.107787
274,wifi,25.439728184563055,2.573656,0.10116680419414648,0.21639678386951394,5.500395
275,wifi,27.030019395881876,6.512485,0.24093526921376168,0.24533840852505967,6.550561999999999
276,wifi,29.15216706668743,2.573322,0.08827206547332701,0.20513622684153787,5.887434
277,wifi,27.253517528006586,9.125554,0.3348394933102594,0.2617436384588136,7.041468999999999
278,wifi,24.731516970607082,10.589067,0.42816083674062116,0.276968807880597,6.946267
279,wifi,29.778851405619278,2.919143,0.09802738729705192,0.2092003584010261,6.162395999999999
28,wifi,30.43573971962716,4.669419,0.15341894243460172,0.23271118364235516,7.1046819999999995
280,wifi,31.508154427940894,4.746562,0.1506455102235639,0.22527131444588297,7.063895
281,wifi,28.398371867269205,2.418197,0.08515266337458996,0.21202940619535923,5.963610999999999
282,wifi,29.379131309058156,7.076447,0.24086644787275224,0.23132965072654793,6.759168
283,wifi,29.837842906055847,8.546539,0.28643287073092694,0.2524761549037386,7.509303999999999
284,wifi,23.818089020926813,3.115562,0.13080654779913856,0.20884217038063763,4.953704999999999
285,wifi,27.521156508606005,3.65887,0.13294753797340794,0.2129728614014506,5.936624999999999
286,wifi,31.00038273269477,14.076545,0.4540764906477775,0.2751162561807633,8.512186999999999
287,wifi,34.9778597881928,2.498811,0.07143979120310567,0.20841047207849714,7.224232
288,wifi,34.51018609448295,2.419287,0.07010356285464266,0.20246903599111357,6.901708999999999
289,wifi,33.29813634196217,3.578209,0.10745973778390583,0.21977482646315166,7.20843
29,wifi,31.215093663861847,0.944127,0.03024584869636413,0.20610222812473708,6.378775999999999
290,wifi,29.39861194891272,3.965767,0.13489640282648346,0.2173060340128743,6.309298
291,wifi,35.10984741272841,6.09662,0.17364416109053737,0.23350845674043266,8.175353
292,wifi,32.57772625212441,2.887025,0.08861959787054616,0.20449186247137416,6.610037999999999
293,wifi,31.903776776568908,5.325497,0.16692371681559676,0.2321560407752729,7.397715
294,wifi,29.794642699159162,3.660099,0.1228441984338108,0.22888977454373396,6.765705
295,wifi,30.05739403994702,4.746535,0.15791571929661424,0.22695004839299537,6.888761
296,wifi,34.40311453194935,2.496557,0.07256776120317558,0.20523339849412578,7.066876
297,wifi,29.83701100107691,2.342663,0.07851533787735795,0.20701479461840797,6.168756999999999
298,wifi,32.516262061138306,3.896837,0.11984271109246875,0.2186877299293636,7.031067999999999
299,wifi,32.128122810137235,3.432189,0.1068281835288882,0.21317779080424534,6.813033
3,wifi,32.18314948591369,1.3275,0.04124829363207713,0.08177740668099372,2.678514
30,wifi,29.959350140787453,0.867567,0.028958138141283354,0.20266749252566718,6.0503089999999995
300,wifi,29.570231414785987,2.959065,0.10006905115123246,0.20329276287494683,6.014944
301,wifi,34.69617541405881,5.912202,0.1703992422635836,0.22904489406901601,7.787582
302,wifi,34.27295737896425,12.51148,0.36505399465991767,0.2567198358302395,8.721155999999999
303,wifi,29.869446085242444,2.574511,0.08619212397353379,0.2071556580946034,6.14319
304,wifi,29.917937362107125,2.652971,0.08867492995557066,0.20522133633681727,6.212865
305,wifi,30.082644485611873,2.404662,0.07993519323575818,0.21022267212534954,6.330431
