phone_test_id,brightness_pct,brightness_nits,apl,obs_screen_w,obs_total_w
787,53.0,265.0,0.526797385620915,0.3193837116175437,2.297661487434318
788,52.0,260.0,0.5163398692810457,0.3452869107834376,1.8343550514075067
789,49.0,245.0,0.4483660130718954,0.2532997783186335,1.7029942617729152
79,41.0,205.0,0.6366013071895426,0.3446814898679349,2.821117547969992
790,5.0,25.0,0.5712418300653594,0.17681606205751038,3.4237177137408343
791,17.0,85.0,0.27058823529411763,0.15958855599726993,1.6075211259809266
792,76.0,380.0,0.6143790849673202,0.4632200263211227,1.2146833342998131
793,52.0,260.0,0.5620915032679739,0.47387048555525874,3.541543462469934
794,70.0,350.0,0.5398692810457516,0.4001166587704018,2.01812404921732
795,12.0,60.0,0.4235294117647059,0.20372627516358052,3.2149984114841366
796,1.0,5.0,0.3947712418300654,0.15297355239136975,2.201052328569666
797,53.0,265.0,0.611764705882353,0.47103563361858697,2.4505424976146184
798,31.0,155.0,0.3947712418300654,0.20791998668426692,1.849778058757528
799,6.0,30.0,0.3738562091503268,0.15660364621683126,2.7927308752505966
8,23.0,115.0,0.4366013071895425,0.19772438618651578,3.0486252836239287
80,82.0,410.0,0.6784313725490196,0.6890318672907252,3.207806100810558
800,10.0,50.0,0.3803921568627451,0.21070984050089386,5.2199639582030954
801,74.0,370.0,0.6130718954248366,0.6816314574990742,5.27917832489816
802,9.0,45.0,0.857516339869281,0.22191227811029413,1.0639640034558824
803,16.0,80.0,0.6039215686274509,0.2080761465493847,5.765260040706761
804,33.0,165.0,0.2457516339869281,0.16862087626382305,6.027998596658768
805,32.0,160.0,0.665359477124183,0.30589640222253506,3.290161393130701
806,24.0,120.0,0.2222222222222222,0.1559767052207659,4.386283287251958
807,8.0,40.0,0.37516339869281046,0.16838796216415836,3.9313577007027964
808,40.0,200.0,0.5385620915032681,0.2963480192089589,2.0942227447175314
809,92.0,460.0,0.465359477124183,0.662406802175746,3.3193140700412354
81,6.0,30.0,0.5830065359477123,0.16195263807357096,2.1080241739107213
810,16.0,80.0,0.43267973856209146,0.1820824828022103,3.3354511908561046
811,38.0,190.0,0.3843137254901961,0.22121600523304544,1.7542940072446338
812,78.0,390.0,0.40261437908496733,0.2953685882377816,3.6583112993302214
813,63.0,315.0,0.41830065359477125,0.3552058808460634,2.257642239584802
814,56.0,280.0,0.6444444444444445,0.38444004568154655,2.8755329217538868
815,35.0,175.0,0.8326797385620915,0.4519245626930426,2.3832163533069375
816,78.0,390.0,0.4915032679738562,0.35824963424407674,2.8666463254890178
817,61.0,305.0,0.14248366013071898,0.16241410833544964,1.3837306779703895
818,36.0,180.0,0.6588235294117647,0.39967029078722943,2.1315329761191384
819,50.0,250.0,0.4549019607843137,0.24866794737792308,2.189894186220508
82,71.0,355.0,0.4627450980392157,0.3765097149564645,1.611065446241969
820,61.0,305.0,0.24183006535947713,0.20751962804313248,1.6674277094729986
821,92.0,460.0,0.6928104575163399,0.6141459371021653,2.103024311808691
822,36.0,180.0,0.31895424836601305,0.18327109820689652,2.543050154730327
823,92.0,460.0,0.6431372549019608,0.6709653362835909,2.458497297801158
824,45.0,225.0,0.30196078431372547,0.19694296795371652,2.8122562859095286
825,46.0,230.0,0.49673202614379086,0.2677551778187456,2.0017385595173254
826,49.0,245.0,0.5084967320261438,0.38912098583509513,1.726138885936575
827,17.0,85.0,0.4117647058823529,0.23936495525621376,1.9844880526952648
828,44.0,220.0,0.8065359477124182,0.4685755736766998,2.286458007462164
829,84.0,420.0,0.4339869281045752,0.4408512579385662,3.2049890993261307
83,81.0,405.0,0.45098039215686275,0.3537860667640374,2.6640281198447546
830,16.0,80.0,0.4549019607843137,0.17950032975280494,1.7903631928615216
831,30.0,150.0,0.7594771241830065,0.3711431495124662,1.6676442414137602
832,5.0,25.0,0.33464052287581697,0.15687165583152193,3.713990692278088
833,38.0,190.0,0.6483660130718955,0.34614924567036476,1.8206622566807351
834,69.0,345.0,0.23137254901960785,0.21160722496261894,2.1997427130724865
835,18.0,90.0,0.661437908496732,0.24814322534606006,2.66320600615677
836,62.0,310.0,0.722875816993464,0.5819671554373232,2.650615178905403
837,89.0,445.0,0.11503267973856209,0.18269667699235345,2.3228223500749947
838,86.0,430.0,0.24052287581699347,0.2123764456154272,2.7670414534115593
839,19.0,95.0,0.40784313725490196,0.18556929853624266,2.2674220976306647
84,60.0,300.0,0.5150326797385621,0.3021094617178189,2.1750451730141593
840,79.0,395.0,0.7281045751633987,0.7569942093297458,2.2410709386642047
841,90.0,450.0,0.3764705882352941,0.328235857073238,1.8881528127335063
842,17.0,85.0,0.2549019607843137,0.17061909612750012,1.4820845342187883
843,40.0,200.0,0.4104575163398693,0.28513113780779387,1.693349430389757
844,22.0,110.0,0.19215686274509805,0.15720268523079023,1.6329549660712277
846,76.0,380.0,0.6352941176470588,0.7484707855558692,3.799096306359127
847,84.0,420.0,0.3568627450980392,0.245397540608923,1.9877779228641308
848,26.0,130.0,0.21307189542483662,0.15634157838219875,2.6435510139248137
849,92.0,460.0,0.3503267973856209,0.29505506049789354,2.206512696507085
85,60.0,300.0,0.21568627450980393,0.19563257693930122,2.0000056178169743
850,13.0,65.0,0.5150326797385621,0.18231651249568914,1.6267111490975974
851,81.0,405.0,0.4627450980392157,0.3653428484403738,2.370149459408914
852,75.0,375.0,0.5437908496732026,0.3796806680192205,2.161116241779676
853,32.0,160.0,0.477124183006536,0.31049857582930124,2.289934838337292
854,73.0,365.0,0.657516339869281,0.6207679520859526,2.397609520348992
855,36.0,180.0,0.5385620915032681,0.30903416842694115,2.2502337156485415
856,6.0,30.0,0.330718954248366,0.1754195386883579,2.1159312214200985
857,5.0,25.0,0.6248366013071895,0.16815350936457701,1.8424787621149832
858,68.0,340.0,0.3699346405228758,0.23710389008976224,2.066949603329269
859,10.0,50.0,0.3111111111111111,0.16836684977086047,2.1635410567875755
86,36.0,180.0,0.2823529411764706,0.2215416542233693,1.7286039980994838
860,91.0,455.0,0.657516339869281,0.6673816643149927,2.5095550506961892
861,56.0,280.0,0.6588235294117647,0.40826577820625765,3.0209242131741987
862,91.0,455.0,0.19869281045751633,0.18203212883782158,2.161954544032192
863,42.0,210.0,0.43790849673202614,0.329058044600199,2.3712529470502663
864,60.0,300.0,0.7686274509803922,0.5927389803755576,1.85511325632255
865,61.0,305.0,0.54640522875817,0.3875049596396247,1.9109865655577138
866,8.0,40.0,0.45359477124183006,0.15998740747778625,1.6798017632953557
867,85.0,425.0,0.2196078431372549,0.2040210357614275,2.025356083378147
868,94.0,470.0,0.5490196078431373,0.4202973689036118,1.5236059614064974
869,63.0,315.0,0.5032679738562091,0.31295725242987504,3.3950804730771313
87,98.0,490.0,0.3738562091503268,0.36325717029343024,2.8119247212078498
870,4.0,20.0,0.265359477124183,0.15818254899731274,2.2630546778066765
871,7.0,35.0,0.5830065359477123,0.17221465107272824,1.6828387895415373
872,11.0,55.0,0.21307189542483662,0.1446992693847762,1.9398128943020878
873,46.0,230.0,0.7738562091503268,0.46215000719152716,1.9172233675486645
874,4.0,20.0,0.3895424836601307,0.16350413499751615,1.6930154908428545
875,13.0,65.0,0.4575163398692811,0.17839019596141914,2.542027367689889
876,51.0,255.0,0.39215686274509803,0.26278255333010786,1.713243868431688
877,77.0,385.0,0.530718954248366,0.43605917594834537,2.9713963834505552
878,14.0,70.0,0.5411764705882353,0.20804725426846157,1.9422974924965364
879,22.0,110.0,0.35294117647058826,0.17947812818327194,2.7771032765509407
88,75.0,375.0,0.27450980392156865,0.2445220475454048,2.045826975900919
880,74.0,370.0,0.6967320261437908,0.6946312960928723,2.223240338987502
881,38.0,190.0,0.4444444444444444,0.24602202845528462,2.2068494978609206
882,90.0,450.0,0.5633986928104575,0.4572250731082265,1.9629049205642972
883,27.0,135.0,0.3071895424836601,0.18258551752950927,1.747437323787128
884,10.0,50.0,0.5045751633986928,0.20191821066719937,2.4258939020535357
885,56.0,280.0,0.5150326797385621,0.30479448320590147,1.7566872736661485
886,90.0,450.0,0.3359477124183007,0.446639774610114,2.5376264088780465
887,56.0,280.0,0.6026143790849673,0.5059315463496723,2.0036511034193847
888,9.0,45.0,0.33856209150326794,0.1546760768157395,1.6224988732160004
889,27.0,135.0,0.32679738562091504,0.22848191685510927,1.8323763955083028
89,73.0,365.0,0.40522875816993464,0.40062142590067373,2.2108895254044465
890,62.0,310.0,0.5725490196078431,0.5695094776988259,3.0283659301331345
891,98.0,490.0,0.6183006535947712,0.5866981567436937,2.171289520307905
892,91.0,455.0,0.5660130718954248,0.49728743730137026,2.170291101153709
893,57.0,285.0,0.3673202614379085,0.2616295537563207,3.328035403586027
894,63.0,315.0,0.5686274509803921,0.3940904139188412,2.2550840359082334
895,96.0,480.0,0.5934640522875817,0.8655250147559459,2.7619431284449987
897,71.0,355.0,0.542483660130719,0.6059061567302535,1.8527617980024287
898,97.0,485.0,0.4522875816993464,0.3926616626468127,2.0622481383168374
899,76.0,380.0,0.28627450980392155,0.2783994007302389,2.4574229404777626
9,19.0,95.0,0.3333333333333333,0.19041572881107616,1.6493460939346052
90,12.0,60.0,0.5660130718954248,0.21098940361918495,2.230418087213072
900,99.0,495.0,0.5006535947712418,0.4388893530305953,7.183872715451984
901,1.0,5.0,0.4549019607843137,0.14521674511490093,5.240460049730955
902,69.0,345.0,0.5124183006535947,0.39634844154482096,4.3133906590096815
903,85.0,425.0,0.40784313725490196,0.4471573415740859,2.831835894538798
904,83.0,415.0,0.4522875816993464,0.42705377561655056,1.787686442056534
905,2.0,10.0,0.47973856209150323,0.14185454955829382,3.5168575722464457
906,5.0,25.0,0.5790849673202614,0.1585965445119274,3.10145772457193
907,33.0,165.0,0.2928104575163399,0.2839836746531306,2.704532713988715
908,63.0,315.0,0.3241830065359477,0.3238955584349197,4.281620618880526
909,17.0,85.0,0.330718954248366,0.1678756653419101,2.6982334229852087
91,92.0,460.0,0.23398692810457516,0.20549852751004793,2.766476432759502
910,10.0,50.0,0.396078431372549,0.1602029643951234,1.6276862732595678
911,94.0,470.0,0.31895424836601305,0.4014200748417525,1.932576663447933
912,37.0,185.0,0.2954248366013072,0.2274110425718249,1.740167788798887
913,8.0,40.0,0.403921568627451,0.1596346684654527,1.9601098551421225
914,16.0,80.0,0.8457516339869281,0.2903337948991166,1.6777336211642362
915,72.0,360.0,0.33725490196078434,0.23839602144367483,2.9156088920233323
916,41.0,205.0,0.7098039215686275,0.364582423890867,1.62484649171789
917,30.0,150.0,0.6954248366013073,0.3459260485072434,1.8794505130327168
918,25.0,125.0,0.5516339869281045,0.22852363512829776,2.715714185688471
919,5.0,25.0,0.25882352941176473,0.14435014204435467,1.7718883310440596
92,48.0,240.0,0.5006535947712418,0.2981655682177809,2.818614537492969
920,49.0,245.0,0.611764705882353,0.4447890206250511,2.462798374932504
921,55.0,275.0,0.6026143790849673,0.35287092152135796,2.509617030533376
922,99.0,495.0,0.5490196078431373,0.4768771023322151,2.0883771199291714
923,62.0,310.0,0.4287581699346405,0.32712751800202416,2.0315700169699915
924,27.0,135.0,0.4065359477124183,0.327509609534704,1.5369270040556895
925,14.0,70.0,0.4130718954248366,0.16604245306063659,2.1796768140141145
926,89.0,445.0,0.7294117647058823,0.6320469142228407,3.5265319826183075
927,25.0,125.0,0.5032679738562091,0.20564931206152762,2.1974842232169918
928,35.0,175.0,0.29673202614379085,0.18074769100292576,2.714367511031666
929,97.0,485.0,0.657516339869281,0.559738054986462,1.2907633476715343
93,52.0,260.0,0.5058823529411764,0.4410761007391965,2.9292077202255036
930,31.0,155.0,0.42483660130718953,0.21758554470258057,2.1497963402004414
931,32.0,160.0,0.5137254901960784,0.22886473130149051,1.3189355264060194
932,38.0,190.0,0.7764705882352941,0.4302910434682893,2.1087136731334413
933,75.0,375.0,0.5790849673202614,0.6577187713573064,2.4254270941602774
934,57.0,285.0,0.5320261437908497,0.33568449440777964,2.811214539152811
935,98.0,490.0,0.5490196078431373,0.682304259947422,2.7693719953358213
936,3.0,15.0,0.6588235294117647,0.16821521896944142,1.7650194028879518
937,98.0,490.0,0.23921568627450981,0.267631003623974,1.9512165730458324
938,87.0,435.0,0.2522875816993464,0.21505684845589135,1.8470022449647399
939,70.0,350.0,0.35424836601307186,0.5679435131831532,2.1760588272728234
94,13.0,65.0,0.5477124183006535,0.23871679869118728,1.6448920624561314
940,49.0,245.0,0.5686274509803921,0.32751811955994947,2.6442372440481847
941,65.0,325.0,0.6915032679738562,0.5621557674652944,2.9238453490846132
942,99.0,495.0,0.49673202614379086,0.7548280868056845,2.392155768501027
943,4.0,20.0,0.6810457516339868,0.16555139323138632,1.7233063529993193
944,76.0,380.0,0.36339869281045756,0.3884054542776988,2.7915989703706865
945,78.0,390.0,0.807843137254902,0.8209505445789187,1.5794696899041707
946,8.0,40.0,0.44183006535947716,0.18057373867143814,2.4445450014538137
947,99.0,495.0,0.742483660130719,0.9036909669650249,2.5286028862584278
948,15.0,75.0,0.47973856209150323,0.17936400330998828,1.8767606614640655
949,7.0,35.0,0.5071895424836602,0.1596176626520681,3.3070868815009122
95,31.0,155.0,0.6039215686274509,0.29530652633806803,2.8438019563538073
950,47.0,235.0,0.34771241830065364,0.21215419988434847,1.993421916545875
951,3.0,15.0,0.4849673202614379,0.1582182263517039,1.7998963194019604
952,63.0,315.0,0.25620915032679736,0.21793772468134234,1.777394516046028
953,87.0,435.0,0.45098039215686275,0.5622602275867911,3.0412222811931637
954,20.0,100.0,0.5124183006535947,0.2030676249762383,2.9759098151292087
955,94.0,470.0,0.5098039215686274,0.7279385685134279,2.104895985884965
956,13.0,65.0,0.3581699346405229,0.17478793583804955,1.4332081010607258
957,51.0,255.0,0.5620915032679739,0.32533756064763314,3.382086173896923
958,62.0,310.0,0.5359477124183006,0.574380950064061,2.1896679051135943
959,78.0,390.0,0.3673202614379085,0.41561316943599347,1.8409714110180202
96,95.0,475.0,0.7856209150326797,0.9224035464174215,2.3455499324546194
960,30.0,150.0,0.396078431372549,0.1885818495380887,2.398632821217628
961,83.0,415.0,0.27058823529411763,0.21737500278333383,1.7225662442909642
962,85.0,425.0,0.2679738562091503,0.3349498640913763,2.4297484317520315
963,35.0,175.0,0.3032679738562091,0.1928687855779905,1.4998349224726788
964,100.0,500.0,0.44313725490196076,0.4306366450781037,3.272263033422928
965,43.0,215.0,0.5947712418300654,0.32898319684582916,1.7547286156515067
966,100.0,500.0,0.5450980392156862,0.579862939585566,3.1283430969115247
967,63.0,315.0,0.5006535947712418,0.46307400157117634,2.8178554729510514
968,6.0,30.0,0.5647058823529412,0.17401175034741412,1.881187589908318
969,59.0,295.0,0.3803921568627451,0.4771369363898527,2.3934226104785883
97,6.0,30.0,0.39215686274509803,0.16818300071596287,1.5864725356711191
970,60.0,300.0,0.42745098039215684,0.349902308345096,2.947530901210488
971,82.0,410.0,0.27450980392156865,0.2623420507208111,2.739116445721256
972,4.0,20.0,0.33856209150326794,0.15042997834353222,1.6071107673991325
973,47.0,235.0,0.7045751633986927,0.5154996577412583,2.905751566065723
974,29.0,145.0,0.5189542483660131,0.2314171661378617,2.3720408059196965
975,47.0,235.0,0.4444444444444444,0.2900689080756496,1.2478462572264468
976,46.0,230.0,0.6732026143790849,0.4215469335397089,1.9592314800663355
977,39.0,195.0,0.396078431372549,0.2445050199387877,1.663095315198567
978,38.0,190.0,0.6692810457516339,0.323207304186118,1.786562403914531
979,100.0,500.0,0.48627450980392156,0.6546781957747747,1.8875481281531532
98,64.0,320.0,0.44575163398692813,0.30367106127002264,2.839320111965098
980,66.0,330.0,0.5137254901960784,0.4337371797770571,2.9247473105437014
981,58.0,290.0,0.4718954248366013,0.31161630544278485,2.8582186394306204
982,22.0,110.0,0.49411764705882355,0.2722344126745253,1.8893355174308217
983,32.0,160.0,0.49542483660130715,0.31459890795838275,1.8180630169941236
984,2.0,10.0,0.15032679738562094,0.14554646755322667,1.944439688469094
985,34.0,170.0,0.6039215686274509,0.3327806944573255,2.156781343943706
986,91.0,455.0,0.6732026143790849,0.5859192842037012,1.9126720139197328
987,37.0,185.0,0.5882352941176471,0.29319532661234005,3.546197923825466
988,48.0,240.0,0.6509803921568628,0.412568501478665,2.4179397096089756
989,46.0,230.0,0.3843137254901961,0.26737292260500467,2.1066130523175053
99,74.0,370.0,0.2980392156862745,0.2552281176661326,1.046249054155543
990,87.0,435.0,0.6026143790849673,0.4794306442757816,1.9758657416730099
991,9.0,45.0,0.48104575163398694,0.168792867776338,1.9014753743231516
992,40.0,200.0,0.396078431372549,0.2217770088152938,0.9740638878934865
993,62.0,310.0,0.3581699346405229,0.23666386114089127,3.63647441974558
994,97.0,485.0,0.788235294117647,1.0129594094194079,2.519949947712717
995,79.0,395.0,0.34509803921568627,0.24297006131711657,1.6816855139202014
996,44.0,220.0,0.8052287581699347,0.4585947243952784,2.3112108505092053
997,32.0,160.0,0.3934640522875817,0.24441325891490973,3.359788706062874
998,82.0,410.0,0.4196078431372549,0.3327990385571597,2.2991127687966153
999,21.0,105.0,0.2496732026143791,0.16124364087669213,1.6292537197327734
