test_id,duration_s,soc0,temp_c,brightness_nits,cpu_load,gpu_load,gps_on,obs_total_w,obs_screen_w,obs_cpu_w,obs_gpu_w,obs_radio_w,obs_gps_w,obs_background_w,obs_base_w,obs_other_w,pred_base_w,pred_screen_w,pred_cpu_w,pred_gpu_w,pred_radio_w,pred_gps_w,pred_background_w,pred_interaction_w,pred_other_w,pred_total_w
610.0,36.27307778813667,0.96,44.569,20.0,0.37696128179458654,0.7567088888888889,0.0,1.6219502062557738,0.15457229504593673,0.6534822000074906,0.23737221577646267,0.21507032305448173,0.0005172770769346018,0.19945470516143532,0.31126279262172285,0.0,0.34999999999999976,0.16143718270186133,1.089175161295486,0.28163701840773553,0.18842441110491376,0.0,0.12000000000000008,0.15000000000000005,0.0,2.3406737735099967
678.0,30.001551476561986,0.62,45.838699999999996,305.0,0.33037679384501295,0.6728622222222223,0.0,1.8233314381336334,0.34599931913993937,0.6321106613305699,0.2472018072876508,0.19874378697567813,0.0004889577167019028,0.22467476602412637,0.3447124695958549,0.0,0.34999999999999976,0.3785746067998689,0.9545760137788116,0.25043040044649884,0.19021206841363272,0.0,0.25333316095596337,0.14999999999999997,0.0,2.5271262503947733
226.0,30.914948962594906,0.62,45.656,185.0,0.3916348390186627,0.6966133333333333,0.0,2.1213354445239014,0.3188005558820178,0.9244432367028199,0.2623757423207383,0.20237782080253167,0.0005038658121006547,0.23144165002760905,0.3554235005482153,0.0,0.34999999999999976,0.2871483229691289,1.131572284894563,0.2592702491854588,0.18429671614739135,0.0,0.25323468106387603,0.14999999999999997,0.0,2.6155222542604175
280.0,31.508154427940894,0.67,45.046875,5.0,0.3438812686318131,0.6599777777777778,0.0,1.6985804142352476,0.15359336919325695,0.6469492599573065,0.2656211858506675,0.22527131444588297,0.0005058688761254269,0.23438055128065816,0.34954432944692415,0.0,0.34999999999999976,0.1500088972230188,0.9935952425815694,0.24563498100521036,0.20267860864498588,0.0,0.25158689078772767,0.15,0.0,2.343504620242512
470.0,29.992661105294477,0.35,44.698666666666654,50.0,0.6170398717093066,0.9334788888888889,0.0,2.9582817172677434,0.21763774044273876,1.610094351894521,0.3753217548065025,0.20286437260306914,0.0005045396253786747,0.3002690009728207,0.5024299034135518,0.0,0.3499999999999998,0.1842937536595465,1.7828475608827934,0.34742846935399935,0.19565322274357744,0.0,0.45166707448280297,0.14999999999999997,0.0,3.4618900811227222
275.0,27.030019395881876,0.69,44.025800000000004,480.0,0.4040545766283525,0.2061477777777778,0.0,1.983398206816229,0.534332383875895,0.8500973422625296,0.06017267859665871,0.24533840852505967,0.00046996505011933173,0.14129848080190932,0.24522377890214797,0.0,0.34999999999999976,0.5119046040530312,1.1674573223442517,0.07672547043812881,0.21624817863555665,0.0,0.12000000000000006,0.14999999999999994,0.0,2.592335575470969
336.0,25.08054585377531,0.39,43.693166666666656,315.0,0.21295133444568037,0.11693888888888888,0.0,1.1304113620689937,0.3570504801854646,0.2647141237703638,0.02727764152436485,0.22945976409242907,0.00045466854435651806,0.12106486316118284,0.20511418511424556,0.0,0.34999999999999976,0.3861934637857639,0.6152921141894683,0.04352310444104747,0.21729227396352796,0.0,0.12000000000000006,0.14999999999999994,0.0,1.8823009563798077
577.0,34.56443380752785,0.53,45.3115,265.0,0.3942039303547151,0.3958744444444444,0.0,1.7175048875549896,0.31393163250318123,0.786488045046355,0.11439952247227776,0.204373196087984,0.0004655882275949827,0.16395984077076892,0.252750165671696,0.0,0.34999999999999976,0.34809917885628916,1.138995303134013,0.1473392209795001,0.18986352560517988,0.0,0.12000000000000008,0.15000000000000002,0.0,2.444297228574982
325.0,35.48296201275539,0.45,43.273,350.0,0.21490006000494377,0.15615444444444446,0.0,1.271421393281162,0.4893533554195879,0.2767076556019858,0.04179717272272629,0.20587447600157813,0.00045613886547117235,0.1255520292491248,0.2100893048966034,0.0,0.34999999999999976,0.4128594632363961,0.6209226751458261,0.05811861442387165,0.19091506388846652,0.0,0.12000000000000008,0.15000000000000002,0.0,1.9028158166945617
617.0,29.953998289893235,0.92,45.64977777777778,310.0,0.41441238246199474,0.70044,0.0,2.1784581266407153,0.30560740495064875,0.9851068791025221,0.25457700196536054,0.21604074538434992,0.00053028079269541,0.23275409256029153,0.3528103400262037,0.0,0.3499999999999998,0.3823840352928164,1.1973847058299438,0.2606944837970316,0.1930153467874371,0.0,0.255007678726169,0.14999999999999997,0.0,2.7884862504333974
763.0,29.730113386871203,0.86,46.7934,415.0,0.4098880177975528,0.6260177777777778,0.0,2.893437703402347,0.3991993569178228,1.5263117538185695,0.22173471082177157,0.2836992114663821,0.0005075510693703308,0.30208659570544294,0.3991846234450374,0.0,0.34999999999999976,0.4623820336447137,1.1843122078012518,0.232995519138745,0.19154443779344318,0.0,0.45924988063185224,0.14999999999999997,0.0,3.0304840790100056
368.0,33.94771235398182,0.87,45.22271428571428,395.0,0.6418575807069583,0.9383322222222222,0.0,3.2512744555246593,0.31987751096151035,1.760841755363676,0.3954570727059856,0.21210890146348602,0.0005502114956827161,0.31747462598419435,0.5061645949875603,0.0,0.34999999999999976,0.44714431967292423,1.8545547454292195,0.3492348156906282,0.18975517351407228,0.0,0.4573642664752538,0.15,0.0,3.7980533207820963
765.0,29.86033347726265,0.85,45.7575,305.0,0.4229155218143616,0.5204855555555555,0.0,2.2035496036942415,0.5888406717040984,0.8852205383559378,0.14745468926754624,0.23640821404612075,0.0005063709169113693,0.19344382509615782,0.2920658368673503,0.0,0.34999999999999976,0.3785746067998689,1.221953298475697,0.19371782483776856,0.21490564872114554,0.0,0.12167446221047984,0.14999999999999997,0.0,2.630825841044962
320.0,34.85968296787983,0.47,45.069545454545455,105.0,0.45386414293659627,0.7096066666666667,0.0,2.147159601794633,0.16980671957213497,1.0940691732016825,0.2396561093669803,0.2565459019003068,0.0004796537140005703,0.20965751941830627,0.33829818919940113,0.0,0.34999999999999976,0.22619746708196878,1.3113748678268207,0.2641061956278891,0.2321652027600179,0.0,0.2543029651227239,0.15,0.0,2.78814669841942
932.0,28.40035504251706,0.86,43.91028571428572,190.0,0.4605431801384254,0.5585144444444444,0.0,2.1087136731334413,0.4302910434682893,0.9570626798221081,0.15602747901687453,0.21951332871490228,0.00047473796771826856,0.18559294666177548,0.2942334070423181,0.0,0.34999999999999976,0.2909577514620763,1.3306729808504412,0.2078716732163072,0.20064940020760477,0.0,0.12352108274175784,0.14999999999999997,0.0,2.6536728884781864
47.0,30.781163922382476,0.77,44.96681818181818,460.0,0.3408682030651341,0.6529677777777778,0.0,1.9956855483080553,0.4399540089344101,0.6552899929564703,0.2513834935591885,0.24346938065786883,0.0005183972109513491,0.2320153603466614,0.3501257074335237,0.0,0.34999999999999976,0.4966668900812416,0.9848894249470417,0.2430259519214672,0.20703085303519334,0.0,0.2540609250616773,0.14999999999999997,0.0,2.685674045046618
449.0,29.940210838963868,0.47,43.494625,115.0,0.6427506441107403,0.93991,0.0,3.2554211967390754,0.30458549688975833,1.7844448146216476,0.3976710513513513,0.20158437568746282,0.0005207329779320605,0.31480631291015787,0.51505755616812,0.0,0.3499999999999998,0.23381632406786407,1.8571351231068163,0.34982204366636366,0.19064642766460776,0.0,0.45584498221943887,0.14999999999999997,0.0,3.5872649007250934
815.0,29.514270033603182,0.93,46.0154,175.0,0.451864021196391,0.6855477777777778,0.0,2.3832163533069375,0.4519245626930426,1.1068166361375023,0.22288099568127834,0.2217870649720527,0.0005066049233426905,0.20945911871302095,0.32599069207116943,0.0,0.3499999999999998,0.2795294659832342,1.3055958050312266,0.25515179607957805,0.19679205542406944,0.0,0.25423523942342746,0.14999999999999997,0.0,2.791304361941535
64.0,29.986116354263768,0.68,44.4225,325.0,0.41917440279322704,0.5959188888888889,0.0,1.9351840469914279,0.3118985456993519,0.8851134857035333,0.17292136423165375,0.2009112966673636,0.00048352858875182935,0.19265352901526236,0.3141488407610286,0.0,0.3499999999999998,0.3938123207716587,1.2111438755719137,0.22179311164951948,0.18824121655528187,0.0,0.12000000000000006,0.14999999999999997,0.0,2.634990524548372
688.0,30.57456429459578,0.57,45.9914,325.0,0.32975184995674206,0.6782733333333333,0.0,1.9549480877006304,0.4658082516463302,0.6375634893605204,0.24477727777381092,0.22111431621264788,0.0004878024039033679,0.21813758368836525,0.33343375065852104,0.0,0.34999999999999976,0.3938123207716587,0.9527703287040266,0.25244434427877493,0.04177616181049204,0.0,0.2565413851223826,0.031226509710446736,0.0,2.2785710503977814
333.0,28.340861397744494,0.41,44.414,220.0,0.38581373285131626,0.12670666666666666,0.0,1.4641895113076022,0.36090675098011693,0.6011021073964913,0.03317014521637427,0.20805288730760232,0.00045633919064327476,0.1294836059602339,0.21454019567719299,0.0,0.34999999999999976,0.3138143224197611,1.1147530396432899,0.04715854185984412,0.19366230377289625,0.0,0.12088211856545727,0.14999999999999997,0.0,2.290270326261248
509.0,34.5736432125248,0.87,45.35433333333334,445.0,0.44393353596588797,0.6906044444444445,0.0,2.284088879918569,0.2992248030318453,1.0756980328704377,0.25860466824923656,0.220871483764723,0.0005306152392031409,0.24130231266540642,0.3747950276210557,0.0,0.34999999999999976,0.485238604602399,1.2826818137349227,0.25703382038772754,0.18919094307566856,0.0,0.2521692825236546,0.15,0.0,2.9663144643243724
446.0,29.83995998526683,0.49,43.830333333333336,450.0,0.5917246648127549,0.71969,0.0,2.985112582053735,0.5761313937734194,1.4923968615562464,0.2630269621143267,0.21487089449892366,0.0004994896197082037,0.2505320638842382,0.3754679459220282,0.0,0.3499999999999998,0.48904803309534683,1.7097029280347844,0.26785907864183306,0.19145036770551743,0.0,0.25418901366026353,0.14999999999999997,0.0,3.412249421137745
983.0,32.199808506521755,0.6,44.846,160.0,0.3388234684835002,0.6541744444444444,0.0,1.8180630169941236,0.31459890795838275,0.690483910002317,0.21809279273274895,0.22149081562795753,0.00046800476503069857,0.20093609875275126,0.3170714191241214,0.0,0.34999999999999976,0.2681011805043915,0.9789814597916937,0.2434750572606566,0.20112243924067505,0.0,0.25310560853117325,0.15,0.0,2.4447857453285904
917.0,29.731205271179856,0.93,44.12066666666666,150.0,0.3624721143863552,0.6531222222222223,0.0,1.8794505130327168,0.3459260485072434,0.7228271482227487,0.22048025268057378,0.20913080594303668,0.0004964063301315957,0.2079384167393052,0.316931164184157,0.0,0.34999999999999976,0.2604823235184962,1.0473108054290992,0.24308343409655664,0.1911041148298441,0.0,0.2516817347142152,0.14999999999999997,0.0,2.4936624125882125
722.0,30.914881602377548,0.37,45.0979,465.0,0.434964914349277,0.6932344444444445,0.0,2.80510179904201,0.23201485023164503,1.6214833376678444,0.25524910840989395,0.22275382117000395,0.00048662589713388294,0.304405719623086,0.4178387148645465,0.0,0.3499999999999998,0.5004763185741886,1.2567682773383813,0.2580126715275632,0.041892060183785024,0.0,0.45889539230772414,0.03018065202789148,0.0,2.8962253719595346
310.0,34.30512422580714,0.52,45.50688888888889,400.0,0.3365818384006921,0.6673622222222222,0.0,2.08816063537559,0.6094933396410619,0.6444330250762084,0.23947231635334248,0.20280808279021176,0.00048693044204108294,0.21860350812223267,0.33949878350994334,0.0,0.34999999999999976,0.450953748165871,0.972504593532687,0.24838337334798405,0.18924948607093364,0.0,0.251457508204048,0.15000000000000002,0.0,2.612548709321524
55.0,24.738469742245943,0.72,43.769375,465.0,0.2868428726980596,0.29911777777777776,0.0,1.648701129251704,0.6185932827692944,0.4735433772570867,0.08228485242569929,0.20441778222798707,0.0004628201923076923,0.14538587871503497,0.22298491278606147,0.0,0.3499999999999998,0.5004763185741887,0.8287910382998284,0.11132767213793174,0.18997654607643477,0.0,0.12000000000000006,0.14999999999999994,0.0,2.250571575088385
546.0,29.741122868255143,0.68,45.810875,230.0,0.33300713984674324,0.6613622222222222,0.0,1.7424458124717843,0.2702870209644142,0.6427890118807653,0.23959710583311983,0.19685311231782307,0.0004960755145614485,0.2209103955077291,0.34191292472668267,0.0,0.3499999999999998,0.3214331794056563,0.9621760185248117,0.24615025287687695,0.18637286736491485,0.0,0.25336234783209,0.14999999999999997,0.0,2.4694946660043486
886.0,29.937386659523437,0.57,44.921800000000005,450.0,0.46797954350512916,0.7188588888888889,0.0,2.5376264088780465,0.446639774610114,1.1454237085834607,0.2896275512714662,0.23224780615284826,0.00048795868560105675,0.24463628921730518,0.36459919639981836,0.0,0.34999999999999976,0.48904803309534683,1.3521592784108234,0.26754975010250176,0.03158895426891707,0.0,0.2508350762304113,0.0042432027013959775,0.0,2.7454242948093954
505.0,29.212325926105425,0.9,42.389,175.0,0.8208439306019033,0.9520722222222222,0.0,5.289494694495226,0.24037022959171234,3.6778244564127567,0.4586301292545195,0.23147924594759295,0.0005771929555149299,0.3484823896567134,0.6207674442494413,0.0,0.34999999999999976,0.27952946598323414,2.371709943937772,0.35434866156946326,0.2041941520970259,0.0,0.4662602594946236,0.3699999999999999,0.0,4.39604248308212
543.0,34.330272239304335,0.7,45.45157142857143,170.0,0.39326531213694227,0.6930133333333334,0.0,2.1041405525849037,0.3360247608640504,0.8946093639750654,0.2571358817223008,0.21137210988976654,0.0004935617194012541,0.23165204158602443,0.350777513409684,0.0,0.34999999999999976,0.27572003749028623,1.1362833014030376,0.2579303769027944,0.1939492830753725,0.0,0.2521846607995766,0.15,0.0,2.6160676596710686
93.0,30.049772978620876,0.52,46.551666666666655,260.0,0.4330250522803114,0.7202077777777778,0.0,2.9292077202255036,0.4410761007391965,1.5610233581236461,0.25629615618984125,0.21069506014923936,0.0004928255510646276,0.3012203524813533,0.4056880245375771,0.0,0.3499999999999998,0.3442897503633412,1.251163326156664,0.2680517886676731,0.19644234533285307,0.0,0.45915148344700124,0.15,0.0,3.0190986939675346
35.0,32.50549260987802,0.83,46.06377777777778,200.0,0.326913231491781,0.7019433333333334,0.0,1.6553049863224918,0.25798584815074777,0.5917974999426584,0.2413350512577414,0.20342187090171282,0.0005176221041364018,0.19955656567780414,0.3148865676746053,0.0,0.34999999999999976,0.2985766084479716,0.9445685507662199,0.26125400453729225,0.18472819619270828,0.0,0.12076910078859734,0.15,0.0,2.309896460732789
673.0,30.567785402954776,0.65,46.731300000000005,465.0,0.5186406028921023,0.7034388888888888,0.0,2.801389268838642,0.31153115386978214,1.4831280857325553,0.26435072,0.2674566584433624,0.0005018257713828937,0.3112563133733013,0.41458064664695066,0.0,0.34999999999999976,0.5004763185741886,1.498537090122729,0.26181063049175707,0.24050747615713522,0.0,0.46717494391822195,0.15,0.0,3.4685064592640344
535.0,31.75693179082525,0.74,45.11157142857143,145.0,0.339284706154987,0.6607155555555555,0.0,1.8715313050856768,0.3011387001116405,0.65510104338477,0.2471872373298267,0.26521098831005885,0.0005086668858292079,0.2322301497602104,0.3481802551262714,0.0,0.34999999999999976,0.2566728950255488,0.980314139404957,0.2459095721149911,0.2280404742787388,0.0,0.251574459407141,0.14999999999999997,0.0,2.4625115402313744
61.0,29.892620309389834,0.69,44.487,500.0,0.5074520260783587,0.9395911111111112,0.0,2.802561673513928,0.2609277528674012,1.417125978639923,0.3943044397011228,0.20828870116610868,0.0005395555919606825,0.3050955919686738,0.4614677226226626,0.0,0.34999999999999976,0.5271423180248217,1.466209313917806,0.34970335744873254,0.18600761512233666,0.0,0.45919959498878765,0.14999999999999997,0.0,3.4882621995024827
196.0,31.930321142436064,0.77,45.073142857142855,160.0,0.32860554134223213,0.7191511111111111,0.0,2.134511760654349,0.30951280214780597,0.9211907071670514,0.28178122128560434,0.2063599499769053,0.0005110978521939953,0.2457391445111624,0.35426045530408,0.0,0.34999999999999976,0.2681011805043915,0.9494582355782837,0.26765851134026153,0.18412093223661857,0.0,0.25391477428123554,0.14999999999999997,0.0,2.4232536339407913
429.0,33.40617275724741,0.57,46.64485714285715,265.0,0.43081190260783586,0.6900255555555556,0.0,2.2743278480925957,0.28059528697077063,1.0676808511541187,0.26054197896699605,0.24038154039134296,0.0005005417863136305,0.23768964344583252,0.37410886709177016,0.0,0.34999999999999976,0.34809917885628916,1.2447687499285325,0.2568183656163488,0.21505802673323102,0.0,0.2552385528049463,0.15000000000000002,0.0,2.819982873939347
679.0,32.89035045201222,0.62,45.13227272727273,105.0,0.3452593536645655,0.67842,0.0,1.7590692164990402,0.2778577707106877,0.6397368701311535,0.24636506111618006,0.20914946845336338,0.000482114180352798,0.21822415822688562,0.33020123999239687,0.0,0.34999999999999976,0.2261974670819688,0.9975770201813312,0.25249893166806886,0.19448688822690513,0.0,0.25152020271334447,0.15,0.0,2.4222805098716194
805.0,34.455364480503654,1.0,43.16742857142857,160.0,0.6426088646026449,0.9553077777777778,0.0,3.290161393130701,0.30589640222253506,1.8376853594867355,0.39553701123887103,0.22176811793233323,0.0005487637530187796,0.3085645296831634,0.4611048491782007,0.0,0.34999999999999976,0.2681011805043915,1.8567254717021342,0.3555528924605492,0.19431636063574584,0.0,0.45943249345639303,0.15000000000000002,0.0,3.6341283987592172
885.0,30.11458316629998,0.57,44.56063636363636,280.0,0.3383543000865159,0.6846066666666667,0.0,1.7566872736661485,0.30479448320590147,0.62872845765744,0.23535149625271984,0.21172545937148904,0.0004778686356676606,0.20522150322346683,0.3272120524920423,0.0,0.34999999999999976,0.35952746433513144,0.9776258654929177,0.2548015269982767,0.03803354788608204,0.0,0.2549809754686513,0.020977170562381568,0.0,2.2559465507434417
157.0,29.708948266023864,0.98,43.48471428571428,355.0,0.7338412508960573,0.9250322222222223,0.0,4.483283144436474,0.6352142718764505,2.6979421511962527,0.3741012151820752,0.22485568515971135,0.0005562431410608043,0.3051366410143888,0.48162197431959153,0.0,0.34999999999999976,0.41666889172934407,2.120328270863474,0.3442847319796744,0.21689161536936757,0.0,0.45757347577521984,0.3699999999999999,0.0,4.275746985717083
910.0,34.12553076875528,0.96,45.9078,50.0,0.33669252830305274,0.6507933333333333,0.0,1.6276862732595678,0.1602029643951234,0.6633989718403793,0.21267777084846237,0.21615118450973764,0.0005120573842163765,0.1989103707002593,0.316327908688725,0.0,0.34999999999999976,0.18429375365954653,0.9728244160133496,0.24221665252110475,0.1943955023298421,0.0,0.120732589338153,0.15,0.0,2.214462913861996
384.0,34.265013826239986,0.79,45.0856,60.0,0.41348039747868004,0.7010722222222222,0.0,1.9093101882801438,0.1795188192789456,0.8812123214246814,0.25298160074066006,0.20703401352793813,0.0005057772428566241,0.22263282386813343,0.3360219860291181,0.0,0.34999999999999976,0.19191261064544124,1.194691869871583,0.26092978852815374,0.1923449375533227,0.0,0.2521888215303321,0.15000000000000002,0.0,2.592068028128832
671.0,30.143537955704854,0.66,46.3733,30.0,0.44711733395130393,0.6838466666666667,0.0,2.118567471868838,0.14709747248786156,1.0673824846943032,0.26658256419516263,0.21109460280910547,0.0005025184070058382,0.2411991770475396,0.3663846131203603,0.0,0.34999999999999976,0.16905603968775648,1.2918809380263854,0.2545186650719364,0.1924921143900786,0.0,0.25331746061616744,0.14999999999999997,0.0,2.661265217792324
699.0,30.05208191402641,0.5,44.62357142857143,215.0,0.46515308021258195,0.08478222222222222,0.0,2.3271412343435203,0.3432654077795648,1.3055977780665367,0.03274879829001946,0.22965700451197832,0.0004543132481164818,0.26246255128248536,0.3580568910014391,0.0,0.34999999999999976,0.31000489392681374,1.3439926210875555,0.031554819338397884,0.03000000000000002,0.0,0.25,0.0,0.0,2.315552334352767
809.0,31.41830625226267,0.97,44.716857142857144,460.0,0.5952396365714991,0.7969333333333334,0.0,3.3193140700412354,0.662406802175746,1.657941304232618,0.31009211833033684,0.22806117614754354,0.0005314955522551395,0.2551622041741577,0.3925820808457419,0.0,0.34999999999999976,0.4966668900812416,1.7198589310970953,0.29660802346236786,0.1927617968090553,0.0,0.25238714332331647,0.14999999999999997,0.0,3.4582827847730804
961.0,30.068571337481245,0.72,45.34571428571428,415.0,0.3595155656284761,0.6404855555555555,0.0,1.7225662442909642,0.21737500278333383,0.7023772354692125,0.20272585119653128,0.22320092909847275,0.00047292845826732254,0.19507081127324272,0.3192178544128069,0.0,0.34999999999999976,0.46238203364471364,1.0387682849481874,0.23838023425990867,0.19745047116474562,0.0,0.12249429875328041,0.14999999999999997,0.0,2.5594753227708362
291.0,35.10984741272841,0.62,44.4395,260.0,0.45212551928068223,0.6946766666666667,0.0,2.611070248250786,0.5998214972939259,1.1419313011411167,0.23837810136857954,0.23350845674043266,0.0004942185444202777,0.20916602472812448,0.34723590713114477,0.0,0.34999999999999976,0.3442897503633412,1.3063513659651778,0.2585494475222846,0.20616294571042865,0.0,0.25427230566503745,0.15000000000000002,0.0,2.869625815226269
186.0,26.67779695342156,0.82,43.440375,475.0,0.2702732220368311,0.2916166666666667,0.0,1.3136038579641947,0.3173785937827858,0.4329628370421089,0.08287350713097916,0.20377297002801478,0.0004953483517558447,0.15135030099775015,0.22277915782266342,0.0,0.3499999999999998,0.5080951755600843,0.7809154266570711,0.10853585800822001,0.18545796115648674,0.0,0.12187421772822174,0.14999999999999994,0.0,2.204878639110084
623.0,32.38210718873396,0.89,45.7719,430.0,0.33161423081201336,0.6555266666666667,0.0,1.948910910342379,0.4650299696486563,0.6108800457062126,0.2510056497136312,0.21794906823573013,0.0005222124322260404,0.23060187110347458,0.34214908452403675,0.0,0.34999999999999976,0.4738103191235564,0.9581514091130721,0.2439783364483114,0.1912571203138133,0.0,0.25231609387131215,0.15,0.0,2.619513278870067
518.0,30.03929664928745,0.82,44.1931,35.0,0.296227441848968,0.3467311111111111,0.0,1.252586717968063,0.14520383369107193,0.5105614310951104,0.10039552204312328,0.20487725250494634,0.0005052153820389366,0.16020048044379318,0.2403408608171467,0.0,0.34999999999999976,0.17286546818070384,0.8559063950016321,0.12904872369864986,0.1858990837566026,0.0,0.12000000000000008,0.14999999999999997,0.0,1.963719670637588
57.0,32.76373827403104,0.71,44.78371428571428,320.0,0.5052876535656903,0.9489866666666666,0.0,2.7306267450839554,0.3988729900048657,1.2722498709692078,0.38186334706862596,0.20718270531792868,0.0005235871761854264,0.29228180163611567,0.40932627658978143,0.0,0.34999999999999976,0.3900028922787116,1.4599556722457332,0.35320025869015487,0.1918590622909919,0.0,0.2545782321524309,0.15,0.0,3.1495961176580223
328.0,35.18660741930382,0.43,45.40875,115.0,0.44154561284142874,0.6947155555555555,0.0,2.1969806034096337,0.24570023506420344,1.06494531280719,0.26280905574668256,0.20151605626337823,0.0004954437618479253,0.23552374439373724,0.36682481239292236,0.0,0.34999999999999976,0.23381632406786404,1.2757822548681266,0.2585639214512642,0.1920552751004144,0.0,0.254262985578931,0.15000000000000002,0.0,2.714480761066601
445.0,32.87531616586984,0.49,44.1475,100.0,0.611216932394018,0.25848,0.0,3.2550872350574274,0.2132704713014376,2.2305199163231153,0.10126235334296797,0.20195611758576096,0.00047370247965315286,0.34473671943409145,0.4415532995588347,0.0,0.34999999999999976,0.2223880385890214,1.7660230190153903,0.0962028298952897,0.19506523224201772,0.0,0.45988583648474224,0.15,0.0,3.2395649562264595
59.0,30.986433231563247,0.7,44.451555555555565,150.0,0.4219138738104066,0.8001566666666666,0.0,2.2142926062916377,0.3358698690623634,0.9153014281523295,0.312199691465596,0.22467264576209664,0.0005200365544381286,0.25458350014707637,0.3653120994037208,0.0,0.34999999999999976,0.2604823235184962,1.2190591812839389,0.297807705404346,0.19026224952500542,0.0,0.2524204141031503,0.14999999999999997,0.0,2.720031873834936
442.0,34.73026480221168,0.51,44.97418181818182,320.0,0.41554123044123104,0.55474,0.0,2.818056803119087,0.5744252849399963,1.4307222948613758,0.16443527328178384,0.20260821783095903,0.0004692754468620752,0.2840261401114908,0.3907638768959689,0.0,0.34999999999999976,0.3900028922787116,1.2006463489727348,0.20646687502364974,0.19017245859811893,0.0,0.25287933307072374,0.15,0.0,2.7401679079439383
539.0,33.234750285213295,0.72,46.1872,165.0,0.3907584576072179,0.6789288888888889,0.0,1.9692871298364851,0.2047319435586673,0.8836592484739406,0.2600622399295141,0.20058633293533532,0.0005099732228554289,0.24514912603479305,0.36251159233595803,0.0,0.34999999999999976,0.2719106089973388,1.1290401074236491,0.25268833336728486,0.1839733543872346,0.0,0.25601779758486654,0.15,0.0,2.5936302017603774
560.0,30.393793435382015,0.61,45.61544444444444,100.0,0.4479892122728958,0.7074,0.0,2.2126445368846976,0.18175709083354244,1.1290906004127312,0.2748960501428571,0.21370847761433898,0.0005088571269841269,0.2342977697936508,0.35877739773791567,0.0,0.34999999999999976,0.2223880385890214,1.2944001044697653,0.26328490354351536,0.1927792341462145,0.0,0.25329014541118744,0.14999999999999997,0.0,2.726142426159703
800.0,29.845677335601724,1.0,28.34275,50.0,0.881951916573971,0.4855611111111111,0.0,5.2199639582030954,0.21070984050089386,4.265019745115267,0.13436345155001467,0.12917018495880356,0.0004634837049742711,0.21285200430908255,0.42113132399481196,0.0,0.3499999999999998,0.18429375365954653,2.5482726406707394,0.18071940953261392,0.1911180333871637,0.0,0.2525129267182198,0.36999999999999994,0.0,4.076916763968283
912.0,33.33785246079203,0.95,44.6398,185.0,0.3470898577431714,0.7274611111111111,0.0,1.740167788798887,0.2274110425718249,0.6842737280616656,0.24226297316137765,0.22124724345326197,0.0005067567303353888,0.19753317086027972,0.3135699917578492,0.0,0.34999999999999976,0.28714832296912896,1.0028659972496814,0.27075138319274467,0.19927659078321072,0.0,0.12149979666683111,0.15,0.0,2.381542090861598
208.0,33.47709563698249,0.71,43.913428571428575,135.0,0.3895703588555185,0.5967,0.0,1.733988444800235,0.19610594128648762,0.8054139579629769,0.17718493353322587,0.1970506664920847,0.0004749606086728383,0.1871863990929875,0.3040867646706138,0.0,0.34999999999999976,0.24905403803965404,1.1256072677342357,0.22208383085159147,0.1845982684782256,0.0,0.12074677923888907,0.15,0.0,2.402090184342595
950.0,32.02522730893776,0.77,46.848777777777784,235.0,0.3881596968854283,0.7391022222222222,0.0,1.993421916545875,0.21215419988434847,0.8016206044255976,0.28127507640709326,0.2763257852968389,0.0005018389282960678,0.25318976467232074,0.35469196101773326,0.0,0.34999999999999976,0.32524260789860376,1.1215313637806728,0.27508405044752027,0.2361913595704878,0.0,0.25156126916813626,0.15,0.0,2.7096106508654225
152.0,29.720354590402266,1.0,40.26528571428572,225.0,0.8425395234828821,0.9727533333333334,0.0,5.3122965447722486,0.3821417673796284,3.6036922758200047,0.45081905681139633,0.2121646200464129,0.0005577116011259916,0.33895286767039157,0.6061786416378758,0.0,0.34999999999999976,0.31762375091270906,2.43439622504082,0.3620458970007067,0.19108987944592934,0.0,0.45841174351535924,0.3699999999999999,0.0,4.4835674959155245
859.0,30.050416097272816,0.71,45.2431,50.0,0.4446678617599802,0.69567,0.0,2.1635410567875755,0.16836684977086047,1.0938975201762333,0.26940889531378687,0.2096721521533698,0.0005001253088453303,0.23736728069510787,0.3641565018117434,0.0,0.3499999999999998,0.1842937536595465,1.2848035420233468,0.2589191530225012,0.0331090782648773,0.0,0.252495805707223,0.0077621634490532415,0.0,2.3713834961265463
433.0,29.943126229470142,0.55,46.44014285714285,235.0,0.4288511212458287,0.7057522222222222,0.0,2.8654588483000323,0.26567365347244604,1.601452480768611,0.26581256493715755,0.2317362421205285,0.0005142356106993232,0.3164906452304222,0.4472474077102804,0.0,0.3499999999999998,0.3252426078986038,1.2391033554719397,0.26267162249561693,0.20342423467017334,0.0,0.46168882625407104,0.14999999999999997,0.0,2.992130646790404
353.0,32.135476104541844,0.95,36.98625,260.0,0.7853357419354838,0.9615588888888889,0.0,6.99840267710284,0.4243789650909645,5.024643612506661,0.44770216595113044,0.21697196700159854,0.0005512694831392251,0.49215580912689344,0.8327352015757022,0.0,0.34999999999999976,0.3442897503633412,2.269114162922962,0.35787947315878016,0.19755852078424535,0.0,0.4608913899038366,0.36999999999999983,0.0,4.349733297133166
