phone_test_id,cpu_load,gpu_load,obs_cpu_w,obs_gpu_w
45,0.43413040353479176,0.6837611111111112,1.085318211414752,0.28121355547942445
450,0.6307137549128661,0.9267355555555555,1.816056936095848,0.38698039177029536
451,0.551233745210728,0.6323355555555555,1.356297064099714,0.20741889080660528
452,0.4947318473612657,0.9407611111111112,1.209033614330242,0.37830044684614483
453,0.6455555952910641,0.9521088888888889,1.6821669359285714,0.3885918578663523
454,0.7498386496106785,0.8838788888888889,2.6486872404552426,0.3884804843965259
455,0.4204213172660981,0.6876544444444445,0.926741245957906,0.22417216082748695
456,0.4825382144357929,0.8922455555555555,1.1684070445835517,0.3695678932788544
457,0.40390538703497714,0.6785222222222222,0.8923612512716833,0.22286696813035745
458,0.5086755333704115,0.9199011111111111,1.2250230960371358,0.3703352186452334
459,0.6376702540477073,0.9393933333333333,1.8762236758719089,0.4076601229202172
46,0.33037205604993203,0.6713033333333334,0.6216709989154449,0.23713305602378176
460,0.4102948842541095,0.6162022222222222,0.8864610554144827,0.18798435519490603
461,0.4939697989741688,0.9415255555555555,1.1841129481572208,0.37655885303592634
462,0.623208407119021,0.8077155555555555,2.488926440042165,0.31233093718697047
463,0.42961616141391673,0.69211,0.8897684761859747,0.23416002239505007
464,0.4566043917933506,0.7618122222222222,1.100237808152288,0.2518197236846529
465,0.43471850055617356,0.6713822222222222,1.6436751744922573,0.26756959211826487
466,0.44598236077122727,0.7005622222222222,1.0672834524336539,0.252748802734375
467,0.3929627783339513,0.12640666666666667,1.320150147701706,0.04499250676848575
468,0.3350975795946113,0.65945,0.606813104783657,0.2405380192031131
469,0.433275534853541,0.7578233333333333,0.9791880907042253,0.2752067142823603
47,0.3408682030651341,0.6529677777777778,0.6552899929564703,0.2513834935591885
470,0.6170398717093066,0.9334788888888889,1.610094351894521,0.3753217548065025
471,0.41835093900630327,0.6844777777777777,0.9660899455315477,0.23244448240323154
472,0.4480380682239526,0.7130544444444444,1.0922118528153573,0.25090136124120815
473,0.4172539488320356,0.6754355555555556,1.6038146792788197,0.23498325639935363
474,0.4332627764182425,0.69092,1.5885995503083887,0.24855763620677362
475,0.34185893220862684,0.6643688888888889,0.6285634304538422,0.24085459991404506
476,0.283800691323693,0.3249222222222222,0.482556242096193,0.0929700289441724
477,0.3970055322580645,0.5820866666666666,0.8332163285714285,0.16838811494689315
478,0.392962633172661,0.5233944444444445,0.8367471376628473,0.14394834497939962
479,0.643407744283772,0.9584588888888889,1.9095949764108686,0.3942195500255929
48,0.32954357835867015,0.6447822222222223,0.6285132675050147,0.20380542981021446
480,0.3454939307254975,0.6651955555555555,0.6661656925301205,0.19134668345804268
